"","Name","Adjusted","r","r.low","r.hi","k","k.low","k.hi","f","f_lo","f_hi","b","b_lo","b_hi","m.rate","msy","msy.low","msy.hi","bmsy","bmsy.low","bmsy.hi","fmsy","fmsy_lo","fmsy_hi","p.lo","p.hi","p","f_bar","c","c.lo","c.hi","profit.msy","profit.msy.lo","profit.msy.hi"
"69","Panulirus","IUU_0",0.282239296,0.163449697,0.487361077,385.8267414,131.7400215,1129.970017,0.099943247,0.065666128,0.17799953,144.2818838,81.0114497,219.5957101,0.06,27.22386698,9.665960032,76.67514982,192.9133707,65.87001077,564.9850087,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,578740.112361958,354823.298001117,943963.154989423,190567.06886,67661.720224,536726.04874
"70","Panulirus","IUU_60_legal",0.282239296,0.163449697,0.487361077,614.0478231,207.0978458,1820.659832,0.040510009,0.026631176,0.071148571,227.8153023,129.7116701,346.5412149,0.06,43.32710635,15.01636816,125.0127943,307.0239115,103.5489229,910.3299159,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,921071.735170428,551228.978486445,1539057.59556391,303289.74445,105114.57712,875089.5601
"71","Scomberomorus","IUU_60_legal",0.565525439,0.407485471,0.784859938,47164.17941,22966.70827,96855.83989,0.146393799,0.080734762,1.860121478,10194.67004,802.3328033,18485.67396,0.9,6668.135813,3093.601378,14372.90387,23582.08971,11483.35414,48427.91995,0.246399211,0.17754126,0.341963166,1000,1250,1125,1.7,9133535.07811151,5227406.93290112,15761460.552304,5251156.9527375,2165520.9646,12576290.88625
"72","Scomberomorus","IUU_40_legal",0.565525439,0.407485471,0.784859938,42808.3362,20788.07258,88154.09131,0.205192208,0.117807349,2.834618027,9546.282977,691.0359214,16627.34028,0.9,6052.300777,2792.719074,13116.37287,21404.1681,10394.03629,44077.04566,0.255549892,0.18413472,0.354662866,1000,1250,1125,1.7,7993161.32067667,4550014.9140803,13868493.9918407,4766186.8618875,1954903.3518,11476826.26125
"73","Scomberomorus","IUU_20_legal",0.565525439,0.407485471,0.784859938,35905.86113,17517.22115,73597.9099,0.277382684,0.155163059,3.819749033,8070.636167,586.0737711,14427.75572,0.9,5076.419467,2363.805126,10901.92855,17952.93057,8758.610573,36798.95495,0.24900172,0.17941648,0.345575037,1000,1250,1125,1.7,6880641.50766709,3952488.29873376,11830204.0614409,3997680.3302625,1654663.5882,9539187.48125
"74","Scomberomorus","IUU_0",0.565525439,0.407485471,0.784859938,29056.19433,14296.49086,59053.82219,0.367463565,0.199721856,5.019705204,6346.022352,464.5555675,11675.89791,0.9,4108.004262,1944.997859,8676.461483,14528.09717,7148.245429,29526.91109,0.241785709,0.174217032,0.335560354,1000,1250,1125,1.7,5734215.82342156,3349267.00909473,9696238.00112274,3235053.356325,1361498.5013,7591903.797625
"75","Scomberomorus","IUU_20",0.565525439,0.407485471,0.784859938,35905.86113,17517.22115,73597.9099,0.346728355,0.193953824,4.774686291,8070.636167,586.0737711,14427.75572,0.9,5076.419467,2363.805126,10901.92855,17952.93057,8758.610573,36798.95495,0.24900172,0.17941648,0.345575037,1000,1250,1125,1.7,6880641.50766709,3952488.29873376,11830204.0614409,3997680.3302625,1654663.5882,9539187.48125
"76","Scomberomorus","IUU_40",0.565525439,0.407485471,0.784859938,42808.3362,20788.07258,88154.09131,0.341987013,0.196345582,4.724363378,9546.282977,691.0359214,16627.34028,0.9,6052.300777,2792.719074,13116.37287,21404.1681,10394.03629,44077.04566,0.255549892,0.18413472,0.354662866,1000,1250,1125,1.7,7993161.32067667,4550014.9140803,13868493.9918407,4766186.8618875,1954903.3518,11476826.26125
"77","Scomberomorus","IUU_60",0.565525439,0.407485471,0.784859938,47164.17941,22966.70827,96855.83989,0.365984498,0.201836904,4.650303695,10194.67004,802.3328033,18485.67396,0.9,6668.135813,3093.601378,14372.90387,23582.08971,11483.35414,48427.91995,0.246399211,0.17754126,0.341963166,1000,1250,1125,1.7,9133535.07811151,5227406.93290112,15761460.552304,5251156.9527375,2165520.9646,12576290.88625
"78","Squatina","IUU_0",0.062038507,0.039696193,0.096955807,4186.823809,1384.761102,12658.8576,0.028614173,0.017046827,0.238717847,491.9625009,58.96961695,825.7900322,0.81,64.93607494,17.81374542,236.7101207,2093.411905,692.3805512,6329.428801,0.014579366,0.009328808,0.02278511,1250,1250,1250,1.7,1670239.16557826,716078.038319579,3895802.79676069,56819.0655725,15587.0272425,207121.3556125
"79","Squatina","IUU_20",0.062038507,0.039696193,0.096955807,4983.476088,1657.681599,14981.78778,0.029006826,0.017184071,0.245361293,582.3636215,68.84753406,983.0336359,0.81,77.2918545,21.4417845,278.6163051,2491.738044,828.8407995,7490.893888,0.014499506,0.009277708,0.022660301,1250,1250,1250,1.7,1998995.37525623,866665.472496009,4610755.8064873,67630.3726875,18761.5614375,243789.2669625
"80","Squatina","IUU_40",0.062038507,0.039696193,0.096955807,5852.240233,1955.284934,17515.9718,0.028756286,0.017047996,0.240831415,685.3437236,81.83292851,1156.026782,0.81,90.76606222,25.39874558,324.365549,2926.120117,977.6424668,8757.985898,0.014530402,0.009297478,0.022708587,1250,1250,1250,1.7,2342486.69324496,1024420.77222447,5356435.46976305,79420.3044425,22223.9023825,283819.855375
"81","Squatina","IUU_60",0.062038507,0.039696193,0.096955807,6667.075052,2202.734121,20179.41672,0.02880735,0.017102811,0.240083762,781.8615793,93.81459109,1316.939085,0.81,103.4038462,28.30724258,377.7250778,3333.537526,1101.36706,10089.70836,0.014550766,0.009310508,0.022740413,1250,1250,1250,1.7,2664907.28563706,1140132.84425511,6228862.42985121,90478.365425,24768.8372575,330509.443075
"82","Squatina","IUU_60_legal",0.062038507,0.039696193,0.096955807,6667.075052,2202.734121,20179.41672,0.01152294,0.006841124,0.096033505,781.8615793,93.81459109,1316.939085,0.81,103.4038462,28.30724258,377.7250778,3333.537526,1101.36706,10089.70836,0.014550766,0.009310508,0.022740413,1250,1250,1250,1.7,2664907.28563706,1140132.84425511,6228862.42985121,90478.365425,24768.8372575,330509.443075
"83","Squatina","IUU_40_legal",0.062038507,0.039696193,0.096955807,5852.240233,1955.284934,17515.9718,0.017253772,0.010228798,0.144498849,685.3437236,81.83292851,1156.026782,0.81,90.76606222,25.39874558,324.365549,2926.120117,977.6424668,8757.985898,0.014530402,0.009297478,0.022708587,1250,1250,1250,1.7,2342486.69324496,1024420.77222447,5356435.46976305,79420.3044425,22223.9023825,283819.855375
"84","Squatina","IUU_20_legal",0.062038507,0.039696193,0.096955807,4983.476088,1657.681599,14981.78778,0.023205461,0.013747257,0.196289034,582.3636215,68.84753406,983.0336359,0.81,77.2918545,21.4417845,278.6163051,2491.738044,828.8407995,7490.893888,0.014499506,0.009277708,0.022660301,1250,1250,1250,1.7,1998995.37525623,866665.472496009,4610755.8064873,67630.3726875,18761.5614375,243789.2669625
