"","Name","Adjusted","Year","Biomass_est","Biomass_lo","Biomass_hi","Catch_est","Catch_lo","Catch_hi","Status"
"1483","Panulirus","MT",2021,316.508605321676,110.626444292774,1004.82532928321,9.19766638423528e-12,7.43222900167504e-14,1.6317936502487e-09,"MPA"
"1484","Panulirus","MT",2022,332.557668443232,113.524369444703,1059.06123716823,1.60947036277814e-13,7.71463700984273e-16,4.76595535257293e-11,"MPA"
"1485","Panulirus","MT",2023,345.516322233341,116.090035983807,1091.45079404242,2.77909584729959e-15,7.97648383108246e-18,1.34644960260869e-12,"MPA"
"1486","Panulirus","MT",2024,355.704679398446,118.344146865743,1109.58362447078,4.74508697530047e-17,8.21832684910064e-20,3.71948794958326e-14,"MPA"
"1487","Panulirus","MT",2025,363.542458996769,120.311055775349,1119.33990641111,8.02794118921019e-19,8.44114804376984e-22,1.01355934860336e-15,"MPA"
"1488","Panulirus","MT",2026,369.468614489647,122.017055112263,1124.47187147845,1.34836878555702e-20,8.646228611686e-24,2.74069925819281e-17,"MPA"
"1489","Panulirus","MT",2027,373.889719526023,123.488980219531,1127.13841543906,2.25200842713448e-22,8.83503567426901e-26,7.3800328193025e-19,"MPA"
"1490","Panulirus","MT",2028,377.154542645717,124.753144031352,1128.51496964056,3.74519875076331e-24,9.00912667430279e-28,1.98288386229463e-20,"MPA"
"1491","Panulirus","MT",2029,379.547137249466,125.834580513395,1129.22318994703,6.20854113585061e-26,9.17007357735541e-30,5.32154445272758e-22,"MPA"
"1492","Panulirus","MT",2030,381.290625092199,126.756554631211,1129.58692382357,1.02677387339501e-27,9.31940644040361e-32,1.42731723191169e-23,"MPA"
"1493","Panulirus","MT",2031,382.555832129661,127.540288096184,1129.77356522822,1.69513419888334e-29,9.45857430998837e-34,3.82710811795252e-25,"MPA"
"1494","Panulirus","MT",2032,383.471177401879,128.204850098635,1129.86929152983,2.79499900383127e-31,9.5889206185509e-36,1.0260129450964e-26,"MPA"
"1495","Panulirus","MT",2033,384.131946241692,128.767167237156,1129.91837682761,4.60424507844577e-33,9.71167004456345e-38,2.75042618512263e-28,"MPA"
"1496","Panulirus","MT",2034,384.608179627883,129.242114239586,1129.94354308748,7.57957774144978e-35,9.82792397621895e-40,7.37274509067559e-30,"MPA"
"1497","Panulirus","MT",2035,384.951017283952,129.642655033305,1129.95644513971,1.24715945815562e-36,9.93866209469708e-42,1.97628352159832e-31,"MPA"
"1498","Panulirus","MT_20",2015,208.778029570962,105.255990607026,375.290218820402,0.332609199318958,0.0776512552435114,1.55729064875848,"MPA"
"1499","Panulirus","MT_20",2016,241.620208168877,111.187473817297,508.583517688394,0.00784655903979988,0.00101036732245157,0.0711544001871349,"MPA"
"1500","Panulirus","MT_20",2017,274.890836521829,116.783287367052,665.468910747405,0.000182492891274076,1.30789063587599e-05,0.0031779107035887,"MPA"
"1501","Panulirus","MT_20",2018,307.272172823819,121.995872444586,834.033046193978,4.1724627721628e-06,1.68337069958561e-07,0.000137041902050472,"MPA"
"1502","Panulirus","MT_20",2019,337.516142936647,126.794142674343,995.847048741906,9.37292899187507e-08,2.15490475429577e-09,5.66052179936022e-06,"MPA"
"1503","Panulirus","MT_20",2020,364.630839598674,131.162158657799,1132.37815357136,2.06902974850953e-09,2.74451970273272e-11,2.22748505285383e-07,"MPA"
"1504","Panulirus","MT_20",2021,388.009705805566,135.097765645544,1233.24992554667,4.49206188333092e-11,3.4790466321205e-13,8.34764028047693e-09,"MPA"
"1505","Panulirus","MT_20",2022,407.461310051555,138.61052135437,1299.35314828865,9.60627507896679e-13,4.39121474678085e-15,2.9962239265286e-10,"MPA"
"1506","Panulirus","MT_20",2023,423.147002200402,141.719238495231,1338.7897147532,2.02730358494005e-14,5.5210003510131e-17,1.04040360725852e-11,"MPA"
"1507","Panulirus","MT_20",2024,435.466182495364,144.449447346932,1360.85329406077,4.2310048698449e-16,6.91728514982118e-19,3.53296079601229e-13,"MPA"
"1508","Panulirus","MT_20",2025,444.935005564693,146.831015141829,1372.71995141563,8.75036980851016e-18,8.63989054454618e-21,1.18355855345632e-14,"MPA"
"1509","Panulirus","MT_20",2026,452.089560967896,148.896076659114,1378.96068812439,1.79675209341776e-19,1.07620700761517e-22,3.93470767682791e-16,"MPA"
"1510","Panulirus","MT_20",2027,457.42433016284,150.677352724824,1382.20297822994,3.66889763404207e-21,1.33735613762374e-24,1.3026704191669e-17,"MPA"
"1511","Panulirus","MT_20",2028,461.362324199134,152.206871195927,1383.87665179758,7.46018940798237e-23,1.65843225798707e-26,4.30334987245828e-19,"MPA"
"1512","Panulirus","MT_20",2029,464.24740851478,153.515062344753,1384.73770999241,1.51214056038497e-24,2.05291069872156e-28,1.41998708558048e-20,"MPA"
"1513","Panulirus","MT_20",2030,466.349325277934,154.630176252621,1385.17993267787,3.05786950433928e-26,2.53730649407243e-30,4.68281196270256e-22,"MPA"
"1514","Panulirus","MT_20",2031,467.874397302467,155.577960109298,1385.40684690805,6.17305611915975e-28,3.13186048235645e-32,1.54382326756647e-23,"MPA"
"1515","Panulirus","MT_20",2032,468.977623061944,156.381533674517,1385.5232282087,1.24462225209208e-29,3.86137975494109e-34,5.08886480757155e-25,"MPA"
"1516","Panulirus","MT_20",2033,469.773953515406,157.061407472848,1385.58290458265,2.50714706073842e-31,4.7562673085686e-36,1.67729552677343e-26,"MPA"
"1517","Panulirus","MT_20",2034,470.347855694486,157.635597381747,1385.61350090283,5.04703166582482e-33,5.85378361090802e-38,5.52815852566213e-28,"MPA"
"1518","Panulirus","MT_20",2035,470.760986941294,158.119798976295,1385.62918678945,1.01551343617442e-34,7.19959241099081e-40,1.82197441021694e-29,"MPA"
"1519","Panulirus","MT_40",2015,242.346954202293,122.246662869506,436.440561396619,0.45347967779872,0.104361589318385,2.15389564850055,"MPA"
"1520","Panulirus","MT_40",2016,280.669256234688,129.127790617259,592.08536799971,0.0125063686498723,0.00156573260234804,0.116543159668815,"MPA"
"1521","Panulirus","MT_40",2017,319.560087428241,135.619078952713,775.839544026077,0.000340160708086513,2.33728126508513e-05,0.00617045105501556,"MPA"
"1522","Panulirus","MT_40",2018,357.478837413764,141.665098614399,974.011295466669,9.09575959315947e-06,3.46915037351982e-07,0.000315556184097648,"MPA"
"1523","Panulirus","MT_40",2019,392.95867348954,147.229932944634,1165.09974235898,2.38964968126913e-07,5.12125798210412e-09,1.54611709114437e-05,"MPA"
"1524","Panulirus","MT_40",2020,424.823471937716,152.295245583481,1327.12146724051,6.16919302622448e-09,7.52179850322114e-11,7.21799288641413e-07,"MPA"
"1525","Panulirus","MT_40",2021,452.343140348462,156.858680949307,1447.39484724214,1.56634534696162e-10,1.0995729189068e-12,3.20878131673644e-08,"MPA"
"1526","Panulirus","MT_40",2022,475.273668969212,160.931452516169,1526.52733947796,3.91691736516932e-12,1.60051091151145e-14,1.3658198552931e-09,"MPA"
"1527","Panulirus","MT_40",2023,493.78817695486,164.535487749821,1573.87448808515,9.66534419082909e-14,2.32061799066198e-16,5.62196969398349e-11,"MPA"
"1528","Panulirus","MT_40",2024,508.344333255406,167.70048335754,1600.41338458256,2.35836597743044e-15,3.35301250152861e-18,2.26220447886012e-12,"MPA"
"1529","Panulirus","MT_40",2025,519.542013095272,170.461144779867,1614.70271170323,5.70197410140128e-17,4.82973125845118e-20,8.97784232279216e-14,"MPA"
"1530","Panulirus","MT_40",2026,528.008483485946,172.854788205171,1622.22210246996,1.36862510128463e-18,6.9378880044394e-22,3.5351716941366e-15,"MPA"
"1531","Panulirus","MT_40",2027,534.324686799787,174.91939333084,1626.12996524086,3.26663927084637e-20,9.94252471511422e-24,1.38613791147301e-16,"MPA"
"1532","Panulirus","MT_40",2028,538.98893954563,176.692123196914,1628.14755026997,7.76357729918404e-22,1.42189240939232e-25,5.42287506361821e-18,"MPA"
"1533","Panulirus","MT_40",2029,542.407077824848,178.208278120136,1629.18563254238,1.83921627112113e-23,2.02982959818115e-27,2.11907505509133e-19,"MPA"
"1534","Panulirus","MT_40",2030,544.897874166565,179.500622730967,1629.7187955061,4.34684910372907e-25,2.89323678044946e-29,8.27563620207298e-21,"MPA"
"1535","Panulirus","MT_40",2031,546.705381988016,180.599013982244,1629.99237957822,1.02555882872248e-26,4.1184695082298e-31,3.23088676738402e-22,"MPA"
"1536","Panulirus","MT_40",2032,548.013067090317,181.530258504791,1630.13269890111,2.41654590299844e-28,5.85597386883158e-33,1.26116782741426e-23,"MPA"
"1537","Panulirus","MT_40",2033,548.957057716178,182.318135062963,1630.20465032065,5.68890712461913e-30,8.31853213804704e-35,4.92253162834028e-25,"MPA"
"1538","Panulirus","MT_40",2034,549.637416545645,182.983528429955,1630.24154022289,1.33835871034027e-31,1.18070528913089e-36,1.9212590725949e-26,"MPA"
"1539","Panulirus","MT_40",2035,550.127203115843,183.544632264625,1630.26045268538,3.14707195742396e-33,1.67470240528991e-38,7.49849327994032e-28,"MPA"
"1540","Panulirus","MT_60",2015,267.681474300438,137.498790677341,480.59177478761,0.577168039848238,0.135173775037306,2.69377880451952,"MPA"
"1541","Panulirus","MT_60",2016,310.277764505418,145.049396126483,652.823732606009,0.0177352514329661,0.0022428268593909,0.163261982976466,"MPA"
"1542","Panulirus","MT_60",2017,353.5978178284,152.152581259345,856.89376586286,0.000537673260517117,3.70336650331173e-05,0.00969186720186156,"MPA"
"1543","Panulirus","MT_60",2018,395.926353594249,158.750669077955,1077.95854390067,1.60261001665667e-05,6.08057134244887e-07,0.000555958768247477,"MPA"
"1544","Panulirus","MT_60",2019,435.619270502878,164.808194147347,1292.26645585731,4.69335546506434e-07,9.9303668036855e-09,3.05649113936735e-05,"MPA"
"1545","Panulirus","MT_60",2020,471.344282190421,170.308938314026,1475.04762998591,1.35060054032366e-08,1.61366554778972e-10,1.60132687545515e-06,"MPA"
"1546","Panulirus","MT_60",2021,502.25967053401,175.253899315123,1611.51132974253,3.82215891889281e-10,2.61010196740159e-12,7.98807185980964e-08,"MPA"
"1547","Panulirus","MT_60",2022,528.06602096898,179.65846522719,1701.73285246152,1.06524427755216e-11,4.2041025755207e-14,3.81397765693709e-09,"MPA"
"1548","Panulirus","MT_60",2023,548.934849688829,183.549190149577,1755.90721412397,2.92926873907643e-13,6.74588800394782e-16,1.76013345879039e-10,"MPA"
"1549","Panulirus","MT_60",2024,565.363142926739,186.960546829444,1786.34274804868,7.9641892599918e-15,1.07877272628549e-17,7.93716769453146e-12,"MPA"
"1550","Panulirus","MT_60",2025,578.014139159577,189.931937297995,1802.75231797851,2.14534802952306e-16,1.71994155300485e-19,3.5288951469272e-13,"MPA"
"1551","Panulirus","MT_60",2026,587.58724401794,192.505136036032,1811.39390272099,5.73664522876678e-18,2.73494197650774e-21,1.55639597929995e-14,"MPA"
"1552","Panulirus","MT_60",2027,594.733492910546,194.722243807056,1815.88677334965,1.52524983326228e-19,4.33889342450537e-23,6.83450504081649e-16,"MPA"
"1553","Panulirus","MT_60",2028,600.013192236231,196.62415588964,1818.20687795876,4.0377553303517e-21,6.86971774343967e-25,2.99428468811402e-17,"MPA"
"1554","Panulirus","MT_60",2029,603.883714775363,198.249499249661,1819.40074163333,1.06543582192483e-22,1.08579283573273e-26,1.31026093444833e-18,"MPA"
"1555","Panulirus","MT_60",2030,606.704896299284,199.633966736339,1820.01394890911,2.80458529795103e-24,1.71359845732756e-28,5.72997917534559e-20,"MPA"
"1556","Panulirus","MT_60",2031,608.752546191804,200.809967404952,1820.32861551961,7.36956140076484e-26,2.70096116494665e-30,2.50501064879749e-21,"MPA"
"1557","Panulirus","MT_60",2032,610.234173598908,201.806514753693,1820.49000817414,1.93398775174591e-27,4.25261605794577e-32,1.09495139646099e-22,"MPA"
"1558","Panulirus","MT_60",2033,611.303837470782,202.649283950968,1820.57276597678,5.07058688732681e-29,6.68949220932376e-34,4.78567863648355e-24,"MPA"
"1559","Panulirus","MT_60",2034,612.074828690013,203.360781232221,1820.61519653845,1.32851846775311e-30,1.05145369552489e-35,2.09157509213224e-25,"MPA"
"1560","Panulirus","MT_60",2035,612.629890394607,203.960581066585,1820.63694959175,3.47907475390346e-32,1.6515792866031e-37,9.14100129439225e-27,"MPA"
"1561","Scomberomorus","MT",2015,6407.06354743116,566.197782764533,0,3048.40190597354,85.4594007110787,118858.695657095,"MPA"
"1562","Scomberomorus","MT",2016,5114.1307903827,694.810733142616,1849523.18498801,3970.38317156294,92.9670962029058,0,"MPA"
"1563","Scomberomorus","MT",2017,3020.86364871374,861.720745758866,0,4239.66537944647,102.455352385735,83092864.8469336,"MPA"
"1564","Scomberomorus","MT",2018,996.456011331404,1077.57978466806,0,3274.62300464191,114.114766786389,0,"MPA"
"1565","Scomberomorus","MT",2019,51.2451176259145,1355.42745769648,0,1229.3120088993,128.15397273654,3188477961305718,"MPA"
"1566","Scomberomorus","MT",2020,146.974271923897,1710.61419275998,4.91929183727933e+29,0,144.765968958351,0,"MPA"
"1567","Scomberomorus","MT",2021,0,2160.18272104216,0,238.629286575099,164.077913295076,1.78596717087269e+63,"MPA"
"1568","Scomberomorus","MT",2022,348.21936300069,2721.34337667747,0,0,186.078739133379,1.08358561888069e+151,"MPA"
"1569","Scomberomorus","MT",2023,0,3408.64777301811,Inf,1952.33504388129,210.522382976315,0,"MPA"
"1570","Scomberomorus","MT",2024,9237.63224480298,4229.64190626093,NA,0,236.813404155772,Inf,"MPA"
"1571","Scomberomorus","MT",2025,0,5179.35488180062,NA,102352.16462913,263.898935465879,NA,"MPA"
"1572","Scomberomorus","MT",2026,1041260.99157631,6235.05189869733,NA,0,290.215335402796,NA,"MPA"
"1573","Scomberomorus","MT",2027,0,7353.92706657255,NA,21530747.1492892,313.759051272931,NA,"MPA"
"1574","Scomberomorus","MT",2028,0,8476.78029430477,NA,0,332.344054542345,NA,"MPA"
"1575","Scomberomorus","MT",2029,0,9538.83326711639,NA,42036964248402.3,344.04308543448,NA,"MPA"
"1576","Scomberomorus","MT",2030,0,10484.6579149094,NA,0,347.689305794288,NA,"MPA"
"1577","Scomberomorus","MT",2031,0,11280.5671710655,NA,7.08122806355807e+57,343.214219215902,NA,"MPA"
"1578","Scomberomorus","MT",2032,3.9462572717919e+136,11918.6266743863,NA,0,331.63282994881,NA,"MPA"
"1579","Scomberomorus","MT",2033,0,12411.7321483965,NA,Inf,314.679815340185,NA,"MPA"
"1580","Scomberomorus","MT",2034,NA,12784.1932606655,NA,Inf,294.300873872205,NA,"MPA"
"1581","Scomberomorus","MT",2035,NA,13063.0077994651,NA,NA,272.238329872936,NA,"MPA"
"1582","Scomberomorus","MT_20",2015,7379.07404305556,825.429305958444,0,4456.9083396018,149.237559527102,145490.826063476,"MPA"
"1583","Scomberomorus","MT_20",2016,4017.27973523418,956.722005277183,2867334.26258759,6460.20731600135,189.208574364475,0,"MPA"
"1584","Scomberomorus","MT_20",2017,144.709264575344,1089.28679369185,0,5500.45591718746,235.993431231704,196123700.941646,"MPA"
"1585","Scomberomorus","MT_20",2018,362.494582664661,1216.41290421208,0,0,289.14101377703,0,"MPA"
"1586","Scomberomorus","MT_20",2019,0,1330.20599513674,0,944.309397247559,347.457645895379,90429231608900656,"MPA"
"1587","Scomberomorus","MT_20",2020,3441.69544485522,1422.20721532838,4.27500646176671e+33,0,408.877510000013,0,"MPA"
"1588","Scomberomorus","MT_20",2021,0,1484.25921627353,0,41258.1692869493,470.425362984292,1.21269714573529e+73,"MPA"
"1589","Scomberomorus","MT_20",2022,644607.306784072,1509.51366967586,0,0,528.312851102676,3.88027489268473e+176,"MPA"
"1590","Scomberomorus","MT_20",2023,0,1493.42107686363,NA,21598886.5828099,578.191971658494,0,"MPA"
"1591","Scomberomorus","MT_20",2024,0,1434.52643080556,NA,0,615.560663083496,NA,"MPA"
"1592","Scomberomorus","MT_20",2025,0,1334.92152509309,NA,7444272414901.22,636.283518227967,NA,"MPA"
"1593","Scomberomorus","MT_20",2026,0,1200.26527882894,NA,0,637.164141571293,NA,"MPA"
"1594","Scomberomorus","MT_20",2027,0,1039.35360470844,NA,8.49779907021137e+51,616.490255230176,NA,"MPA"
"1595","Scomberomorus","MT_20",2028,1.28308731062502e+121,863.278543930541,NA,0,574.467648674892,NA,"MPA"
"1596","Scomberomorus","MT_20",2029,0,684.256318011256,NA,3.20199007382748e+302,513.459693536046,NA,"MPA"
"1597","Scomberomorus","MT_20",2030,0,514.236643590267,NA,Inf,437.952761396822,NA,"MPA"
"1598","Scomberomorus","MT_20",2031,NA,363.448916735944,NA,NA,354.180302103894,NA,"MPA"
"1599","Scomberomorus","MT_20",2032,NA,239.101084220843,NA,NA,269.375189929419,NA,"MPA"
"1600","Scomberomorus","MT_20",2033,NA,144.502388281093,NA,NA,190.699041356846,NA,"MPA"
"1601","Scomberomorus","MT_20",2034,NA,78.8784374578853,NA,NA,124.020842293034,NA,"MPA"
"1602","Scomberomorus","MT_20",2035,NA,38.0253488916842,NA,NA,72.8501741554466,NA,"MPA"
"1603","Scomberomorus","MT_40",2015,7011.84931331587,858.485633268115,0,6501.02769980048,194.537544163779,237469.121449933,"MPA"
"1604","Scomberomorus","MT_40",2016,308.424253579794,899.3819600552,8807765.07931955,9698.08143317986,294.477551743392,0,"MPA"
"1605","Scomberomorus","MT_40",2017,535.320792511011,838.700001679134,0,0,411.311309738824,1310038197.00113,"MPA"
"1606","Scomberomorus","MT_40",2018,0,655.293675834981,0,2178.86861444991,511.376076205623,0,"MPA"
"1607","Scomberomorus","MT_40",2019,19953.51508246,381.206169752504,0,0,532.692915375178,2.29151748609861e+20,"MPA"
"1608","Scomberomorus","MT_40",2020,0,120.543504495366,7.74568793493736e+41,566308.591179459,413.150130902731,0,"MPA"
"1609","Scomberomorus","MT_40",2021,27000956.6256834,0,0,0,174.180154653324,4.1641252730273e+94,"MPA"
"1610","Scomberomorus","MT_40",2022,0,2.49157144713378,0,3379322338.28354,0,9.1332561980284e+232,"MPA"
"1611","Scomberomorus","MT_40",2023,0,0,NA,26946573507194.4,6.39943803696127,0,"MPA"
"1612","Scomberomorus","MT_40",2024,0,5.83397365039765,NA,0,0,NA,"MPA"
"1613","Scomberomorus","MT_40",2025,0,0,NA,4.5513052137537e+52,26.6346254399663,NA,"MPA"
"1614","Scomberomorus","MT_40",2026,1.8122058275101e+123,86.2052910341981,NA,0,0,NA,"MPA"
"1615","Scomberomorus","MT_40",2027,0,0,NA,1.7663859650844e+308,699.567662922891,NA,"MPA"
"1616","Scomberomorus","MT_40",2028,0,5437.09918480917,NA,Inf,0,NA,"MPA"
"1617","Scomberomorus","MT_40",2029,NA,0,NA,NA,78429.4901835013,NA,"MPA"
"1618","Scomberomorus","MT_40",2030,NA,1171941.89974485,NA,NA,0,NA,"MPA"
"1619","Scomberomorus","MT_40",2031,NA,0,NA,NA,30091387.9143877,NA,"MPA"
"1620","Scomberomorus","MT_40",2032,NA,0,NA,NA,0,NA,"MPA"
"1621","Scomberomorus","MT_40",2033,NA,0,NA,NA,182380204969020,NA,"MPA"
"1622","Scomberomorus","MT_40",2034,NA,0,NA,NA,0,NA,"MPA"
"1623","Scomberomorus","MT_40",2035,NA,0,NA,NA,2.50312829343316e+60,NA,"MPA"
"1624","Scomberomorus","MT_60",2015,6247.57749588526,926.972227563306,0,8358.47304988293,256.392611914176,297848.249035032,"MPA"
"1625","Scomberomorus","MT_60",2016,0,867.725557728443,14474673.8040138,11357.6933451372,421.728703881228,0,"MPA"
"1626","Scomberomorus","MT_60",2017,9388.37464010032,612.615792329949,0,0,595.336193697352,3070596925.92004,"MPA"
"1627","Scomberomorus","MT_60",2018,0,221.746534680395,0,103344.113948401,633.842587698166,1101032103641.27,"MPA"
"1628","Scomberomorus","MT_60",2019,2090647.90138559,0,0,0,345.98972678674,0,"MPA"
"1629","Scomberomorus","MT_60",2020,0,32.8414497124959,0,127712355.41213,0,2.96902487234452e+45,"MPA"
"1630","Scomberomorus","MT_60",2021,0,0,9.86995128573571e+103,0,116.534556243595,0,"MPA"
"1631","Scomberomorus","MT_60",2022,0,277.267994043197,0,25454429700731180,0,3.2305686033077e+257,"MPA"
"1632","Scomberomorus","MT_60",2023,2.71016786060617e+32,0,0,0,2237.47554367074,Inf,"MPA"
"1633","Scomberomorus","MT_60",2024,0,19833.8013639222,NA,1.72258402459541e+70,0,NA,"MPA"
"1634","Scomberomorus","MT_60",2025,0,0,NA,2.60143995447138e+169,363998.502551333,NA,"MPA"
"1635","Scomberomorus","MT_60",2026,NA,6919902.3400308,NA,0,0,NA,"MPA"
"1636","Scomberomorus","MT_60",2027,NA,0,NA,NA,291011279.332401,NA,"MPA"
"1637","Scomberomorus","MT_60",2028,NA,0,NA,NA,22100170084.5616,NA,"MPA"
"1638","Scomberomorus","MT_60",2029,NA,0,NA,NA,0,NA,"MPA"
"1639","Scomberomorus","MT_60",2030,NA,0,NA,NA,1.12744527793142e+41,NA,"MPA"
"1640","Scomberomorus","MT_60",2031,NA,2.8087823031384e+92,NA,NA,0,NA,"MPA"
"1641","Scomberomorus","MT_60",2032,NA,0,NA,NA,3.38414571444046e+227,NA,"MPA"
"1642","Scomberomorus","MT_60",2033,NA,0,NA,NA,Inf,NA,"MPA"
"1643","Scomberomorus","MT_60",2034,NA,NA,NA,NA,NA,NA,"MPA"
"1644","Scomberomorus","MT_60",2035,NA,NA,NA,NA,NA,NA,"MPA"
"1645","Sphoeroides","MT",2015,33.7418222082939,7.64186813825288,71.3888272208347,0.217364010389688,0.018610727228883,2.77498449743521,"MPA"
"1646","Sphoeroides","MT",2016,50.9113804411476,10.5059745225796,122.348875356896,0.0293323811540845,0.00142666871972401,0.665557056189825,"MPA"
"1647","Sphoeroides","MT",2017,75.7385900797354,14.388552827954,205.249890114032,0.00394423300573446,0.000109304438182457,0.162563114895133,"MPA"
"1648","Sphoeroides","MT",2018,110.270370561155,19.6006193785001,329.780675704425,0.000522934374235335,8.34250814478817e-06,0.0388662829190562,"MPA"
"1649","Sphoeroides","MT",2019,155.670970816002,26.5077811100521,494.258305163712,6.78539546534628e-05,6.3332653028813e-07,0.00889989557281335,"MPA"
"1650","Sphoeroides","MT",2020,210.713731687944,35.5032385520009,670.184939656056,8.53717581282624e-06,4.77320415875715e-08,0.00190101443576499,"MPA"
"1651","Sphoeroides","MT",2021,270.36668142399,46.948222645762,806.346915445655,1.02989713194007e-06,3.56273776402833e-09,0.000367366947900846,"MPA"
"1652","Sphoeroides","MT",2022,326.254582028998,61.0679821282211,874.829388765264,1.17774718103044e-07,2.62551760389558e-10,6.29945618006395e-05,"MPA"
"1653","Sphoeroides","MT",2023,370.346231533923,77.8059772129354,897.102326664822,1.26664451014571e-08,1.90322455082056e-11,9.74049623248815e-06,"MPA"
"1654","Sphoeroides","MT",2024,399.486556706847,96.6723531341336,902.590911928166,1.28145536823482e-09,1.35135994496163e-12,1.42356261431228e-06,"MPA"
"1655","Sphoeroides","MT",2025,416.012853101296,116.669261739312,903.811111810793,1.23194409039551e-10,9.35713822475465e-14,2.04127957391046e-07,"MPA"
"1656","Sphoeroides","MT",2026,424.418961320888,136.396882002657,904.075272868929,1.14336391433404e-11,6.29333714218026e-15,2.91317227412512e-08,"MPA"
"1657","Sphoeroides","MT",2027,428.426345934539,154.3789525838,904.132120575002,1.0395810519414e-12,4.10028352401301e-16,4.15307758212307e-09,"MPA"
"1658","Sphoeroides","MT",2028,430.273052034302,169.489399372438,904.14433840561,9.35241869321357e-14,2.58632703101023e-17,5.91935400453948e-10,"MPA"
"1659","Sphoeroides","MT",2029,431.110215474183,181.242519119967,904.146963554869,8.37096159509936e-15,1.58243047537889e-18,8.43639964197065e-11,"MPA"
"1660","Sphoeroides","MT",2030,431.486846638613,189.788034605312,904.147527566189,7.47485239431913e-16,9.43038870039527e-20,1.20236234809023e-11,"MPA"
"1661","Sphoeroides","MT",2031,431.655703173768,195.673782374412,904.147648742024,6.66752786854941e-17,5.5033383795895e-21,1.71361241980741e-12,"MPA"
"1662","Sphoeroides","MT",2032,431.731289125673,199.56720879547,904.147674776151,5.94453213276205e-18,3.16211923638657e-22,2.4422472075599e-13,"MPA"
"1663","Sphoeroides","MT",2033,431.765100232515,202.070813104022,904.147680369472,5.2987888794166e-19,1.79731093660075e-23,3.48070002659568e-14,"MPA"
"1664","Sphoeroides","MT",2034,431.780219844931,203.650470974461,904.147681571173,4.72273431221662e-20,1.01420604440487e-24,4.96070682924432e-15,"MPA"
"1665","Sphoeroides","MT",2035,431.786980054741,204.634981103397,904.147681829353,4.20912289357313e-21,5.69635024448073e-26,7.0700180820385e-16,"MPA"
"1666","Sphoeroides","MT_20",2015,41.740929307885,9.15026636597968,82.3244501646549,0.302598876734871,0.0266069852754884,3.76172922056819,"MPA"
"1667","Sphoeroides","MT_20",2016,62.6012870869042,12.5455127789055,139.830385809116,0.0470588070826568,0.00235936123027014,1.03122650533227,"MPA"
"1668","Sphoeroides","MT_20",2017,92.5793901868268,17.1378495514824,233.229924431762,0.00729670804911412,0.000209200849269875,0.289503649011531,"MPA"
"1669","Sphoeroides","MT_20",2018,134.010060950523,23.2899998556691,373.874276541025,0.00111568022219891,1.84818690312862e-05,0.079811415735668,"MPA"
"1670","Sphoeroides","MT_20",2019,188.15588788852,31.4294800003108,561.915509574052,0.000166974204719678,1.62432851667689e-06,0.0211463828047265,"MPA"
"1671","Sphoeroides","MT_20",2020,253.486658040844,42.0186573187547,769.159774119649,2.42393305392533e-05,1.41761002381246e-07,0.00525307130213819,"MPA"
"1672","Sphoeroides","MT_20",2021,324.120556922733,55.4886440187723,939.097553106434,3.37639433968632e-06,1.22568095081283e-08,0.00118848260141646,"MPA"
"1673","Sphoeroides","MT_20",2022,390.408630989201,72.1228764834144,1032.70327376601,4.46378720009601e-07,1.04678065092507e-09,0.000239840643267179,"MPA"
"1674","Sphoeroides","MT_20",2023,443.092435790499,91.8916198886267,1066.65969426449,5.55925246637099e-08,8.79916964773015e-11,4.35937703966599e-05,"MPA"
"1675","Sphoeroides","MT_20",2024,478.385670715637,114.274585464315,1075.88677479285,6.52362918988384e-09,7.25040972945012e-12,7.44238159611621e-06,"MPA"
"1676","Sphoeroides","MT_20",2025,498.770088480844,138.160978393668,1078.10974137104,7.28226303796254e-10,5.83116488563276e-13,1.24076600924071e-06,"MPA"
"1677","Sphoeroides","MT_20",2026,509.352408057377,161.945613677306,1078.62712994644,7.85013167890966e-11,4.55943676035549e-14,2.05505562504046e-07,"MPA"
"1678","Sphoeroides","MT_20",2027,514.502150062348,183.878559497733,1078.74653872607,8.28857246670946e-12,3.45633806219133e-15,3.39835895345426e-08,"MPA"
"1679","Sphoeroides","MT_20",2028,516.923166137641,202.556020773536,1078.77404296161,8.6562833749418e-13,2.53805108267368e-16,5.61764931964548e-09,"MPA"
"1680","Sphoeroides","MT_20",2029,518.042102593372,217.290270497787,1078.78037531382,8.99191603305199e-14,1.8081627882654e-17,9.28545090119896e-10,"MPA"
"1681","Sphoeroides","MT_20",2030,518.555089573047,228.153821009287,1078.78183307005,9.31693096765413e-15,1.25445889903589e-18,1.53476839507656e-10,"MPA"
"1682","Sphoeroides","MT_20",2031,518.789393872108,235.734216765265,1078.78216864861,9.64237739742399e-16,8.51859929888748e-20,2.53676790496034e-11,"MPA"
"1683","Sphoeroides","MT_20",2032,518.89622711453,240.807848726153,1078.78224589906,9.97382278952534e-17,5.69229902795575e-21,4.19293538378363e-12,"MPA"
"1684","Sphoeroides","MT_20",2033,518.944900344515,244.104567697795,1078.78226368215,1.03141247009332e-17,3.76062987435791e-22,6.93035531091243e-13,"MPA"
"1685","Sphoeroides","MT_20",2034,518.96706786947,246.204093734616,1078.78226777583,1.06648415639842e-18,2.46541982835757e-23,1.14549397240056e-13,"MPA"
