"","Name","Adjusted","Year","Leave_est","Arrive_est","Surplus_est","Catch_est","Biomass_est","Profit_est","Fishing_est","PV_est","Leave_lo","Arrive_lo","Surplus_lo","Catch_lo","Biomass_lo","Profit_lo","Fishing_lo","PV_lo","Leave_hi","Arrive_hi","Surplus_hi","Catch_hi","Biomass_hi","Profit_hi","Fishing_hi","PV_hi","Status"
"4079","Panulirus","MT_40",2019,16.7278267935078,16.7267158840709,38.879688464004,25.2865550841573,282.331329734782,-26121.6049115519,0.0941057702847362,-17841.4076303203,7.13934633041149,7.13922188693278,7.21661318222779,7.25624433997578,114.656732522375,-10512.4456325211,0.0632654792021582,-7180.14181580567,39.7476269125294,39.7367357824915,189.264362092464,100.090063180731,727.725120174698,-73442.1691986467,0.157009862602279,-50161.9897538739,"No MPA"
"4080","Panulirus","MT_40",2020,17.5738697485669,17.5718426142598,38.880953685859,26.3604446751849,294.849811611149,-25920.2973391081,0.0933879584438177,-16094.4653178857,7.13687172102829,7.13665250616536,7.2180922756618,7.23410199156919,114.640503591604,-10484.0457239529,0.0630948095027519,-6509.76754192951,45.2976525372656,45.2765763809102,196.231052741646,111.555643252354,812.379453507635,-71876.0512185138,0.153721509567316,-44629.3728188672,"No MPA"
"4081","Panulirus","MT_40",2021,18.3530895756818,18.3498161045769,38.7142038972788,27.3170358594559,306.243706177867,-25721.5470618413,0.092678908134897,-14519.1427570607,7.13586154225789,7.13551620789994,7.21867887412391,7.21351814696095,114.645318984409,-10455.7649095757,0.0629248689226404,-5902.00671022655,50.5670083294205,50.5318765388987,198.39470036996,121.799949975987,888.939072111086,-70364.287652415,0.150545520771262,-39718.8059865932,"No MPA"
"4082","Panulirus","MT_40",2022,19.0623088438109,19.0574666037591,38.4222137584682,28.1541846112773,316.506893085006,-25525.3193916606,0.0919784885628258,-13098.5248662623,7.13616127904595,7.13565790992578,7.2184667899061,7.19432352688506,114.66895887831,-10427.6028466507,0.0627556537882048,-5351.00905444444,55.3325041268614,55.2804095601853,196.600726130601,130.370480578774,955.117223096237,-68904.8606387908,0.147477193133051,-35359.0886223509,"No MPA"
"4083","Panulirus","MT_40",2023,19.7011465883881,19.6944430283698,38.0445324011709,28.8739666416485,325.67075528451,-25331.5764061744,0.0912865710048287,-11817.3673458271,7.13763275731467,7.13693973445747,7.21753773822492,7.17636740535896,114.709436188319,-10399.5591652674,0.0625871604405198,-4851.47110152502,59.4517997314496,59.3815150102806,192.164287500679,137.045609027968,1010.16561684778,-67495.7285857008,0.144512026461371,-31487.2555178625,"No MPA"
"4084","Panulirus","MT_40",2024,20.271556258612,20.2627444433611,37.61517495966,29.4818380361265,333.795280392793,-25140.2777221478,0.0906030288640579,-10661.9319071857,7.14015228986012,7.13923893257056,7.21596322420667,7.15951543441325,114.764970620823,-10371.6334719129,0.062419385235905,-4398.58505407061,62.8783174422761,62.7904303835074,186.422158011197,141.84175689732,1054.65813090289,-66134.8209473896,0.141645720414958,-28047.6200552786,"No MPA"
"4085","Panulirus","MT_40",2025,20.7772718168395,20.7661589466641,37.1615281415975,29.9856985661395,340.959997098076,-24951.3813504152,0.0899277376990023,-9619.83764164972,7.14360906132186,7.14244609096808,7.21380608471726,7.14364775742241,114.833965977764,-10343.8253525652,0.0622523245463878,-3987.99245171258,65.6477785839965,65.5442531260871,180.406917601963,144.956599076222,1090.00492397072,-64820.0659629326,0.13887417008691,-24990.9414523882,"No MPA"
"4086","Panulirus","MT_40",2026,21.2232435702481,21.2096928923993,36.7042525550061,30.3949818322815,347.255717142951,-24764.8445201458,0.0892605752294326,-8679.92692591628,7.14790371546909,7.14646357666905,7.21112175600937,7.12865736578578,114.914990229187,-10316.1343753843,0.0620859747600924,-3615.74216480247,67.8479592652803,67.7314295145453,174.739659886185,146.68391110756,1117.94414299861,-63549.4322932668,0.136193459507066,-22273.6883342958,"No MPA"
"4087","Panulirus","MT_40",2027,21.6151241459746,21.599051724057,36.2578708598916,30.7198582539047,352.777657327021,-24580.6243954632,0.0886014213218644,-7832.14445095756,7.15294711480536,7.15120418333625,7.20795932218312,7.11444866211814,115.006757957783,-10288.5600930617,0.0619203322815654,-3278.25231551438,69.5870514040594,69.4601917158173,169.690274967496,147.336806736681,1140.17075154118,-62320.9653803807,0.133599853412127,-19857.3801596495,"No MPA"
"4088","Panulirus","MT_40",2028,21.9588403663649,21.9402084983476,35.8317329923226,30.9705963246052,357.620162126721,-24398.6786444676,0.0879501579587668,-7067.42811594447,7.15865924781937,7.15658994937391,7.20436238738775,7.10093619972549,115.108114847,-10261.1020448795,0.0617553935320468,-2972.27575924489,70.9705589441064,70.8357050243386,165.301510094663,147.198256664115,1158.13915105196,-61132.8090050501,0.131089788133043,-17707.9972020092,"No MPA"
