"","Name","Adjusted","Year","Leave_est","Arrive_est","Surplus_est","Catch_est","Biomass_est","Profit_est","Fishing_est","Revenue_est","Leave_lo","Arrive_lo","Surplus_lo","Catch_lo","Biomass_lo","Profit_lo","Fishing_lo","Revenue_lo","Leave_hi","Arrive_hi","Surplus_hi","Catch_hi","Biomass_hi","Profit_hi","Fishing_hi","Revenue_hi","Status"
"398","Callinectes","MT_60",2055,4704.5975901831,4704.59759234327,0,8.00111784559172e-12,10246.3136374622,-4.78406932754411e-09,7.80877702007854e-16,-1344828.08815082,3310.67364006037,3310.67364006036,1.06849107328356e-12,1.31060568649123e-12,7210.436134,-9.43468779250079e-10,1.81765105762634e-16,-1105341.98929066,6685.84263591211,6685.84289651563,0,2.8143237945806e-10,14561.3393019651,-1.37372236745387e-07,1.93273694583505e-14,-1602809.95736772,"MPA"
"399","Callinectes","MT_60",2056,4704.59759117494,4704.5975928026,0,3.511093826178e-12,10246.3136390899,-2.09904636678403e-09,3.42668978366903e-16,-1344828.08815082,3310.67364006037,3310.67364006037,2.36501876926803e-12,5.5790327507206e-13,7210.436134,-4.01586791838666e-10,7.73744146267838e-17,-1105341.98929066,6685.84275556815,6685.84295337958,0,1.26884658315986e-10,14561.3394997764,-6.19194375384115e-08,8.71380411412871e-15,-1602809.95736764,"MPA"
"400","Callinectes","MT_60",2057,4704.59759192228,4704.59759314963,0,1.54099183339117e-12,10246.3136403172,-9.21114884188792e-10,1.50394755389056e-16,-1344828.08815082,3310.67364006037,3310.67364006037,3.33425968220765e-13,2.37509211062403e-13,7210.436134,-1.70948889282095e-10,3.29396456259359e-17,-1105341.98929066,6685.84284639326,6685.84299658372,0,5.72200518866086e-11,14561.3396499668,-2.79165693357859e-08,3.92958710204355e-15,-1602809.95736761,"MPA"
"401","Callinectes","MT_60",2058,4704.59759248582,4704.59759341198,0,6.76430704344439e-13,10246.3136412434,-4.04270174536939e-10,6.60169821156532e-17,-1344828.08815081,3310.67364006037,3310.67364006037,1.82811291905002e-14,1.011198444529e-13,7210.436134,-7.27759409910982e-11,1.40240954324636e-17,-1105341.98929066,6685.84291535322,6685.84302941879,0,2.58100355258592e-11,14561.3397640323,-1.25892881407176e-08,1.77250418892406e-15,-1602809.95736759,"MPA"
"402","Callinectes","MT_60",2059,4704.59759291107,4704.59759361044,0,2.9696844773011e-13,10246.3136419427,-1.77457630176363e-10,2.89829550536762e-17,-1344828.08815081,3310.67364006037,3310.67364006037,0,4.30552805708157e-14,7210.436134,-3.09844481399911e-11,5.97124498028536e-18,-1105341.98929066,6685.84296772645,6685.84305438035,0,1.16446754979269e-11,14561.3398506862,-5.6786032184617e-09,7.99698083187739e-16,-1602809.95736758,"MPA"
"403","Callinectes","MT_60",2060,4704.59759323218,4704.59759376064,0,1.30394802312547e-13,10246.3136424712,-7.79079314822798e-11,1.27260209738997e-17,-1344828.08815081,3310.67364006037,3310.67364006037,0,1.83337056242021e-14,7210.436134,-1.31927033236348e-11,2.54266250799332e-18,-1105341.98929066,6685.8430075136,6685.84307336151,0,5.25486898184912e-12,14561.3399165341,-2.56200698274687e-09,3.60878122187771e-16,-1602809.95736758,"MPA"
"404","Callinectes","MT_60",2061,4704.59759347483,4704.59759387439,0,5.72627485329498e-14,10246.3136428708,-3.42083120316902e-11,5.58861953001171e-18,-1344828.08815081,3310.67364006037,3310.67364006037,0,7.80742079213807e-15,7210.436134,-5.6176881422276e-12,1.08279452824262e-18,-1105341.98929066,6685.84303774769,6685.84308779887,0,2.37186221886119e-12,14561.3399665853,-1.15615166323477e-09,1.62887634823314e-16,-1602809.95736758,"MPA"
"405","Callinectes","MT_60",2062,4704.59759365829,4704.59759396057,0,2.5150406504218e-14,10246.313643173,-1.50225464110994e-11,2.45458097232013e-18,-1344828.08815081,3310.67364006037,3310.67364006037,0,3.32504958369572e-15,7210.436134,-2.39229624956324e-12,4.61144030943819e-19,-1105341.98929066,6685.8430607287,6685.84309878293,0,1.07079788296955e-12,14561.3400046395,-5.21846014879729e-10,7.35370429800551e-17,-1602809.95736758,"MPA"
"406","Callinectes","MT_60",2063,4704.59759379708,4704.5975940259,0,1.10478487191546e-14,10246.3136434019,-6.59806171782869e-12,1.07822667779787e-18,-1344828.08815081,3310.67364006037,3310.67364006037,0,1.41619016273443e-15,7210.436134,-1.01883885350424e-12,1.96408391450352e-19,-1105341.98929066,6685.84307820131,6685.84310714175,0,4.83518971461458e-13,14561.3400335799,-2.35591933462275e-10,3.32056645410065e-17,-1602809.95736758,"MPA"
"407","Callinectes","MT_60",2064,4704.59759390214,4704.59759407544,0,4.85365954165812e-15,10246.3136435752,-2.8983383502705e-12,4.73698123108233e-19,-1344828.08815081,3310.67364006037,3310.67364006037,0,6.03222637207562e-16,7210.436134,-4.33939261784063e-13,8.36596602476144e-20,-1105341.98929066,6685.84309148932,6685.84311350427,0,2.18376075331922e-13,14561.3400555949,-1.06381578509051e-10,1.49969765714124e-17,-1602809.95736758,"MPA"
"408","Callinectes","MT_60",2065,4704.59759398171,4704.59759411302,0,2.13264604796581e-15,10246.3136437065,-1.27332912913986e-12,2.08137884721393e-19,-1344828.08815081,3310.67364006037,3310.67364006037,0,2.56960282224959e-16,7210.436134,-1.84835336926692e-13,3.56372731759307e-20,-1105341.98929066,6685.84310159749,6685.84311834839,0,9.86460587434895e-14,14561.3400723458,-4.80460807690952e-11,6.77451789236954e-18,-1602809.95736758,"MPA"
"409","Caranx","MT",2015,52.2519454870104,52.2519454870104,23.0221051827988,0.0814076107674503,75.1926561220313,-10297.8030175987,0.00155798199773796,-107776.227618571,18.7366790958291,18.7366790958291,8.26302779955496,0.020791847069178,26.9789197324858,-6775.96982648753,0.00110968660800967,-85845.8081085898,67.3463156934169,67.3463156934169,30.7587996725148,0.347401639916574,97.7577305625982,-36850.1887420831,0.0051584344219757,-156488.879927125,"MPA"
"410","Caranx","MT",2016,75.1926373238673,75.1889327662787,31.9439185078882,0.0114597603139107,107.121410312017,-1007.29432034344,0.000152412851952743,-98485.7189213158,26.9789129877559,26.978912834315,11.7300656502127,0.0025715365671003,38.7064136926905,-581.986708827103,9.5316521144335e-05,-79651.8249909294,97.7577061231655,97.7577017705944,42.7872744152164,0.056024207535072,140.488976417708,-4093.2790466432,0.00057309295990368,-123731.970231685,"MPA"
"411","Caranx","MT",2017,107.121383531664,107.119436470022,43.1569255261812,0.00159730610152958,150.274791470454,-98.5379831554543,1.49114421402122e-05,-97576.9625841278,38.7064040160871,38.7063957834293,16.4863695477949,0.000316914175657176,55.192458093652,-49.9891661821678,8.18764031198497e-06,-79119.8274482845,140.488941295464,140.488707646538,57.7318795035547,0.00894622691498023,198.211676045422,-454.741608146286,6.36792581556885e-05,-120093.432793188,"MPA"
"412","Caranx","MT",2018,150.274753901756,150.273884863658,56.0845601395318,0.000219250609648602,206.358263321278,-9.64019198804353,1.45900480335174e-06,-97488.0647929604,55.1924442955374,55.1924118310704,22.821487422517,3.88196689183106e-05,78.0138742320329,-4.29397408999154,7.0335098640772e-07,-79074.1322561923,198.211626492503,198.210716436796,74.2894292817196,0.00140270351261509,272.498792567922,-50.5264688600318,7.07679779333714e-06,-119689.217653902,"MPA"
"413","Caranx","MT",2019,206.358211731712,206.357888837095,69.0597486172339,2.94614681630037e-05,275.417659582426,-0.943195902647929,1.42768680761145e-07,-97479.367796875,78.0138547285644,78.0138258905972,30.9139653411263,4.71389735060648e-06,108.927806021295,-0.368861231060211,6.04238340442808e-08,-79070.2071433333,272.498724443224,272.498049223047,89.4590591842712,0.000214341424161223,361.956962190592,-5.61479253126754,7.86577586594499e-07,-119644.305977573,"MPA"
"414","Caranx","MT",2020,275.417590728012,275.417496334686,79.0959460811961,3.84804525144385e-06,354.513507422251,-0.0922895339801327,1.39716742348882e-08,-97478.5168905064,108.927778789343,108.927761043854,40.6221094114746,5.65465520492446e-07,149.549897121814,-0.0316873540948388,5.19119536637913e-09,-79069.8699694564,361.956871701352,361.95659361008,98.556171273347,3.16496812943915e-05,460.512823722986,-0.624035879084766,8.74404558255384e-08,-119639.315220921,"MPA"
"415","Caranx","MT",2021,354.513418793874,354.513397211586,82.5349987301363,4.84770395501977e-07,437.048484085329,-0.00903105623930871,1.36742434661813e-09,-97478.4336320286,149.54985973434,149.549850533971,51.1854206383112,6.67015012230982e-08,200.735308493055,-0.00272224813745248,4.46015026074482e-10,-79069.8410043504,460.51270859478,460.512633584193,96.9779486342539,4.47704021968328e-06,557.490692869613,-0.0693662996383552,9.72185788041443e-09,-119638.760551341,"MPA"
"416","Caranx","MT",2022,437.048374823208,437.048369984472,76.9530313473034,5.84961242005546e-08,514.001510535401,-0.00088381773538119,1.33843558163916e-10,-97478.4254847901,200.735258309228,200.735253960524,60.9483899494918,7.69269500627048e-09,261.68369408615,-0.000233877233464108,3.83225804416429e-11,-79069.8385159795,557.49055349694,557.490536315263,83.5537042085327,6.02683747723519e-07,641.044379293785,-0.00771176900297542,1.08106512884537e-09,-119638.698896811,"MPA"
"417","Caranx","MT",2023,514.001382035023,514.001380769607,63.3116007237671,6.73434159799238e-09,577.313109987017,-8.65024204548165e-05,1.31017933996419e-11,-97478.4246874748,261.683628665227,261.683626733977,67.4145695854077,8.61707552791943e-10,329.098261739446,-2.00940347862371e-05,3.29293560233089e-12,-79069.8383021963,641.04421903269,641.04421535151,62.5444446606945,7.7073977471133e-08,703.588820196225,-0.000857491005696081,1.20231890274065e-10,-119638.692042533,"MPA"
"418","Caranx","MT",2024,577.31296565874,577.312965398775,45.9836749862157,7.40481492302473e-10,623.296784712527,-8.46716429397982e-06,1.28263411915141e-12,-97478.4246094395,329.098179464881,329.098178669641,68.0346113514072,9.31237824418466e-11,397.13287229552,-1.72650096156376e-06,2.82966497451924e-13,-79069.8382838288,703.58864429902,703.588643778866,41.097341216253,9.40959612842531e-09,744.686160882914,-9.53623962290858e-05,1.33737146729818e-11,-119638.691280404,"MPA"
"419","Caranx","MT",2025,623.296628888331,623.296628855775,29.9433541324968,7.82722973697646e-11,653.24013881239,-8.2888241428602e-07,1.25577893693014e-13,-97478.4246018013,397.132773012302,397.132772725892,61.7042025325792,9.65708128659001e-12,458.83707454168,-1.48350672992064e-07,2.43170030996668e-14,-79069.8382822506,744.685974711374,744.685974683548,24.3380939567382,1.10795365991626e-09,769.024254810719,-1.06070895957964e-05,1.48781287758035e-12,-119638.691195649,"MPA"
"420","Caranx","MT",2026,653.239975502355,653.239975496531,17.9354248999841,8.03219869008172e-12,671.175563706542,-8.11506858427618e-08,1.22959356182294e-14,-97478.4246010535,458.836959832411,458.836959749632,49.9198889180253,9.58885362907273e-13,508.756963376925,-1.27478860022514e-08,2.08981666066345e-15,-79069.838282115,769.024062554655,769.024062533544,13.4161478680429,1.27305712628389e-10,782.440402657523,-1.18000710690438e-06,1.65541869234882e-13,-119638.691186222,"MPA"
"421","Caranx","MT",2027,671.175395912651,671.175395914838,10.1526129693489,8.08134715113476e-13,681.328176678077,-7.94573194433572e-09,1.20405860822859e-15,-97478.4246009803,508.756836187684,508.756836169964,36.1799085134424,9.13775630954805e-14,544.936871872647,-1.0955065146913e-09,1.79609459276887e-16,-79069.8382821034,782.440207047422,782.440207067436,7.07842599046819,1.44138980277522e-11,789.51882866799,-1.31292471478133e-07,1.84217200170129e-14,-119638.691185173,"MPA"
"422","Caranx","MT",2028,681.328006346032,681.328006343762,5.55100248748183,8.03391867352047e-14,686.879179163288,-7.78065537705377e-10,1.17915550075895e-16,-97478.4246009732,544.936735638429,544.936735635726,23.8702963827949,8.4123831537836e-15,568.807168252739,-9.41500409165726e-11,1.5437353550467e-17,-79069.8382821024,789.518631288283,789.518631267869,3.6437930352339,1.61874093140806e-12,793.162621682808,-1.46103243049743e-08,2.05028793821025e-15,-119638.691185056,"MPA"
"423","Caranx","MT",2029,686.879007443493,686.87900744567,2.97511966645876,7.93253674889211e-15,689.854298831923,-7.61969467842492e-11,1.15486638546172e-17,-97478.4246009725,568.807026050947,568.807026050657,14.6668053200274,7.54751439744541e-16,583.473973572477,-8.09196417948501e-12,1.32690212407657e-18,-79069.8382821023,793.162423392153,793.162423412638,1.8512724819558,1.81018829230347e-13,795.013894185249,-1.62608542259098e-09,2.28224104719284e-16,-119638.691185043,"MPA"
"424","Caranx","MT",2030,689.854126368349,689.854126366241,1.57710977728023,7.80345277610368e-16,691.431408607096,-7.46271956805377e-12,1.13117404491305e-18,-97478.4246009724,583.473827703983,583.473827703959,8.58517964728631,6.65500861268992e-17,592.059153219739,-6.95526559736878e-13,1.14058362739692e-19,-79069.8382821023,795.013695431775,795.013695411342,0.934192392411501,2.01996805413532e-14,795.948086557227,-1.81004516983559e-10,2.54079591427187e-17,-119638.691185042,"MPA"
"425","Caranx","MT",2031,691.431235749244,691.431235751289,0.83108991521592,7.66148755305688e-17,692.262498524357,-7.30961034429816e-13,1.10806183486676e-19,-97478.4246009724,592.059005204951,592.05900520495,4.87462872097143,5.80500420503933e-18,596.93378194071,-5.97858339638943e-14,9.80477064406577e-21,-79069.8382821023,795.947887570205,795.947887590528,0.469784769654723,2.25177013672351e-15,796.417871347204,-2.01510360927011e-11,2.82904145980587e-18,-119638.691185042,"MPA"
"426","Caranx","MT",2032,692.262325458733,692.262325456747,0.436583790746012,7.51460384821986e-18,692.699082313117,-7.16025488870418e-14,1.08551364030814e-20,-97478.4246009724,596.933632707264,596.933632707263,2.71826644170318,5.03148120325656e-19,599.652048382412,-5.13933009629274e-15,8.42887662832308e-22,-79069.8382821023,796.417672242736,796.417672222554,0.235831477098855,2.50905823019326e-16,796.65370280412,-2.24371018120169e-12,3.1504293417587e-19,-119638.691185042,"MPA"
"427","Caranx","MT",2033,692.698909138347,692.698909140275,0.228963446772575,7.3669506408154e-19,692.928045761818,-7.01454666057526e-15,1.06351384445538e-21,-97478.4246009724,599.6518984694,599.651898469401,1.5002222840803,4.34533377711005e-20,601.152270666493,-4.41812103189666e-16,7.24642530419396e-23,-79069.8382821023,796.653503640695,796.653503660723,0.118282999547258,2.79531202178412e-17,796.771985823696,-2.49860217595555e-13,3.50881695766302e-20,-119638.691185042,"MPA"
"428","Caranx","MT",2034,692.927872529807,692.927872527935,0.119973589823406,7.22063802968917e-20,693.04801934977,-6.87238349310159e-16,1.04204730546743e-22,-97478.4246009724,601.152120378425,601.152120378425,0.823201547297567,3.74527941236237e-21,601.97547221379,-3.79831597535513e-17,6.23016762160775e-24,-79069.8382821023,796.771786630699,796.771786610833,0.0592994649453952,3.1141957330741e-18,796.831285268775,-2.78283876952008e-14,3.908515596033e-21,-119638.691185042,"MPA"
"429","Caranx","MT",2035,693.047846087765,693.047846089582,0.0628356778374799,7.07670873458926e-21,693.110855029424,-6.73366689358224e-17,1.0210993375652e-23,-97478.4246009724,601.975321719922,601.975321719923,0.450263151882752,3.22460229632866e-22,602.425735365674,-3.26562753806158e-18,5.35670047231334e-25,-79069.8382821023,796.831086060954,796.831086080655,0.0297223483685048,3.46967780923377e-19,796.861007636844,-3.09983917161765e-15,4.35434435542202e-22,-119638.691185042,"MPA"
"430","Caranx","MT",2036,693.11068175171,693.110681749948,0.0329020318303252,6.93565324142419e-22,693.143757059492,-6.5983016301829e-18,1.00065569469833e-24,-97478.4246009724,602.42558475924,602.425584759239,0.24584574851289,2.77472638921188e-23,602.671581114186,-2.80778654488968e-19,4.60592273257983e-26,-79069.8382821023,796.860808421593,796.860808402058,0.0148958997924198,3.8661230006886e-20,796.875903517102,-3.45342536549327e-16,4.85169052524468e-23,-119638.691185042,"MPA"
"431","Caranx","MT",2037,693.143583773553,693.143583775262,0.0172260052315111,6.79767854047643e-23,693.160983066433,-6.46619547444393e-19,9.8070255574602e-26,-97478.4246009724,602.671430446291,602.671430446291,0.134103725373878,2.38692204297856e-24,602.80568483956,-2.41425571800129e-20,3.96056843856109e-27,-79069.8382821023,796.875704298126,796.875704317495,0.00746495185585393,4.30837109703552e-21,796.883368488327,-3.8478699826768e-17,5.40657720734185e-24,-119638.691185042,"MPA"
"432","Caranx","MT",2038,693.160809776187,693.16080977453,0.00901815686196645,6.66284713116041e-24,693.170001221637,-6.33725902703684e-20,9.61226510714014e-27,-97478.4246009724,602.805534138139,602.805534138138,0.0731123218469445,2.05303928523746e-25,602.878797161407,-2.07598439920888e-21,3.4058061111084e-28,-79069.8382821023,796.883169267485,796.883169248281,0.00374087726668012,4.80181123358028e-22,796.88710934639,-4.28794992615648e-18,6.02573905223952e-25,-119638.691185042,"MPA"
"433","Caranx","MT",2039,693.169827929137,693.169827930744,0.00472102326649941,6.53114859140206e-25,693.17472224651,-6.21140558807489e-21,9.42214547642224e-28,-97478.4246009724,602.878646441707,602.878646441708,0.0398488406739886,1.76576858975693e-26,602.918646002081,-1.78519824972026e-22,2.92889482607594e-29,-79069.8382821023,796.886910124612,796.886910143653,0.00187463693701674,5.35245729764611e-23,796.888984002367,-4.77900643257121e-19,6.7167070904638e-26,-119638.691185042,"MPA"
"434","Caranx","MT",2040,693.17454895283,693.174548951272,0.00247141941298198,6.40253632677038e-26,693.177193664366,-6.08855105169669e-22,9.23654040069495e-29,-97478.4246009724,602.91849527242,602.918495272419,0.0217156511544092,1.51868512844097e-27,602.940361653235,-1.53521884141424e-23,2.51888897202183e-30,-79069.8382821023,796.888784780121,796.888784761242,0.000939401441667248,5.96702801849471e-24,796.88992338493,-5.32701234950805e-20,7.48790375859557e-27,-119638.691185042,"MPA"
"435","Caranx","MT",2041,693.177020370068,693.177020371577,0.00129375800054084,6.27694639997992e-27,693.178487423876,-5.96861381437814e-23,9.05532734970386e-30,-97478.4246009724,602.940210918145,602.940210918145,0.0118329487806496,1.30620082686578e-28,602.952194602016,-1.3203088387359e-24,2.16638478685394e-31,-79069.8382821023,796.889724162449,796.889724181169,0.000470757045477722,6.65303423275104e-25,796.890394160695,-5.93864749926094e-21,8.34874935360092e-28,-119638.691185042,"MPA"
"436","Caranx","MT",2042,693.178314129254,693.178314127791,0.000677262119532218,6.15430715641891e-28,693.179164684532,-5.85151469149684e-24,8.87838741114247e-31,-97478.4246009724,602.952043863968,602.952043863967,0.00644752342485379,1.12348248150373e-29,602.958642125441,-1.13553911293109e-25,1.86330274864543e-32,-79069.8382821023,796.890194938097,796.890194919534,0.00023589339833151,7.41887528904223e-26,796.89063003553,-6.62138310690956e-22,9.30978129916599e-29,-119638.691185042,"MPA"
"437","Caranx","MT",2043,693.178991389741,693.17899139116,0.000354536304745213,6.03454412546527e-29,693.179519222256,-5.73717683929615e-25,8.70560517815274e-32,-97478.4246009724,602.95849138578,602.95849138578,0.00351303012557032,9.663622609528e-31,602.962155155567,-9.76674665427094e-27,1.60270073838954e-33,-79069.8382821023,796.890430812873,796.890430831281,0.000118218536342769,8.27394629259414e-27,796.890748272475,-7.38357638990564e-23,1.03827877763166e-29,-119638.691185042,"MPA"
"438","Caranx","MT",2044,693.179345927376,693.179345926001,0.000185593011041571,5.9175824998978e-30,693.179704813892,-5.6255256807454e-26,8.53686864051799e-33,-97478.4246009724,602.962004415028,602.962004415028,0.00191410089514135,8.3125183617474e-32,602.964069256461,-8.40076688111989e-28,1.37861361458129e-34,-79069.8382821023,796.890549049788,796.890549031532,5.9231648906211e-05,9.22875785583454e-28,796.890807485868,-8.23457654013063e-24,1.15809574597785e-30,-119638.691185042,"MPA"
"439","Caranx","MT",2045,693.179531518965,693.179531520298,9.71553508631093e-05,5.80334837312743e-31,693.179801970575,-5.51648883448914e-27,8.37206907938184e-34,-97478.4246009724,602.963918515444,602.963918515444,0.00104290443272208,7.15064410741927e-33,602.965112160894,-7.22618471184224e-29,1.1859154586503e-35,-79069.8382821023,796.890608263166,796.890608281273,2.96908443549125e-05,1.02950700458998e-28,796.890837194819,-9.1848434795002e-25,1.29190473138723e-31,-119638.691185042,"MPA"
"440","Caranx","MT",2046,693.179628675625,693.179628674333,5.08584730183408e-05,5.69176934112504e-32,693.179852827756,-5.40999604643517e-28,8.21110096535481e-35,-97478.4246009724,602.964961419616,602.964961419616,0.000568227726314416,6.15145779966644e-34,602.965680388621,-6.21613195851051e-30,1.02020128123516e-36,-79069.8382821023,796.89063797211,796.890637954149,1.48694264374476e-05,1.14860423743472e-29,796.890852046285,-1.02460809386151e-25,1.44135706400891e-32,-119638.691185042,"MPA"
"441","Caranx","MT",2047,693.179679532793,693.179679534046,2.66241219574818e-05,5.58277477873108e-33,693.179879453131,-5.30597912371675e-29,8.05386185988631e-36,-97478.4246009724,602.9655296472,602.965529647201,0.000309598864793795,5.29214195307068e-35,602.965989987486,-5.34751928444268e-31,8.77685434709952e-38,-79069.8382821023,796.890652823572,796.890652841388,7.46021868221815e-06,1.28164018179461e-30,796.89085952432,-1.14313855970312e-26,1.60830078360614e-33,-119638.691185042,"MPA"
"442","Caranx","MT",2048,693.179706158161,693.179706156946,1.39366558867294e-05,5.47629595068113e-34,693.179893388572,-5.20437187085962e-30,7.90025231978969e-37,-97478.4246009724,602.965839245988,602.965839245988,0.000168684729651307,4.5530828247835e-36,602.966158672215,-4.60050371694582e-32,7.551143680389e-39,-79069.8382821023,796.890660301605,796.890660283931,3.72952187069544e-06,1.43026311150326e-31,796.890863236167,-1.27554142359226e-27,1.79480426260255e-34,-119638.691185042,"MPA"
"443","Caranx","MT",2049,693.179720093599,693.179720094777,7.29616928786462e-06,5.37226603812404e-35,693.179900685919,-5.10511002803525e-31,7.75017580481453e-38,-97478.4246009724,602.966007930675,602.966007930676,9.19076988333756e-05,3.91742105763665e-37,602.966250579914,-3.95803133893089e-33,6.4969169517957e-40,-79069.8382821023,796.890664013452,796.890664030987,1.87772837883833e-06,1.59631797987486e-32,796.890865131431,-1.42345710921685e-28,2.00318268601075e-35,-119638.691185042,"MPA"
"444","Caranx","MT",2050,693.179727390944,693.179727389802,3.81885283790435e-06,5.27062012340618e-36,693.17990450363,-5.00813121130804e-32,7.60353858816561e-39,-97478.4246009724,602.966099838352,602.966099838351,5.00757954831683e-05,3.37066476588496e-38,602.966300655709,-3.40544452439647e-34,5.59013835789841e-41,-79069.8382821023,796.890665908715,796.890665891316,9.32205185400786e-07,1.78187007687101e-33,796.890866046238,-1.58872178703395e-29,2.2360277358395e-36,-119638.691185042,"MPA"
"445","Caranx","MT",2051,693.179731208654,693.179731209762,1.99964548635107e-06,5.17129515373511e-37,693.179906504383,-4.9133748547997e-33,7.46024966987199e-40,-97478.4246009724,602.966149914134,602.966149914134,2.72837297526114e-05,2.90035674537791e-39,602.966327939439,-2.93014459040046e-35,4.8101473369637e-42,-79069.8382821023,796.890666823521,796.890666840786,4.75819971326171e-07,1.98923154882473e-34,796.890866539322,-1.77339091693753e-30,2.49624087008835e-37,-119638.691185042,"MPA"
"446","Caranx","MT",2052,693.179733209407,693.179733208332,1.04625072262541e-06,5.07422989550504e-38,693.17990754956,-4.82078215470163e-34,7.32022069291323e-41,-97478.4246009724,602.966177197857,602.966177197857,1.48655016115937e-05,2.49578839784686e-40,602.966342804941,-2.52130203148558e-36,4.13918370263875e-43,-79069.8382821023,796.890667316606,796.890667299473,2.29826206242676e-07,2.22099113277317e-35,796.890866752015,-1.97976564178855e-31,2.78707063417395e-38,-119638.691185042,"MPA"
"447","Caranx","MT",2053,693.179734254583,693.179734255625,5.4820553242417e-07,4.97936488412481e-39,693.179908098807,-4.7302960150726e-35,7.18336586201296e-42,-97478.4246009724,602.966192063355,602.966192063355,8.09944726324205e-06,2.14775388157477e-41,602.966350904388,-2.16960761218386e-37,3.56197971446238e-44,-79069.8382821023,796.890667529299,796.890667546302,1.23716316524721e-07,2.48004749397059e-36,796.890866892735,-2.21042237906282e-32,3.1121544962346e-39,-119638.691185042,"MPA"
"448","Caranx","MT",2054,693.17973480383,693.179734802819,2.86479165514378e-07,4.88664237292303e-40,693.179908384275,-4.64186099536155e-36,7.04960186501321e-43,-97478.4246009724,602.966200162801,602.9662001628,4.41297195228595e-06,1.84833885967523e-42,602.96635531736,-1.86705854537302e-38,3.06540963173636e-45,-79069.8382821023,796.890667670019,796.890667653142,5.35128907756052e-08,2.76964660979781e-37,796.890866929372,-2.46824600038029e-33,3.47556575795293e-40,-119638.691185042,"MPA"
"449","Caranx","MT",2055,693.179735089298,693.179735090279,1.50448468635818e-07,4.79600628187296e-41,693.179908535705,-4.55542325959922e-37,6.91884779674573e-44,-97478.4246009724,602.966204575771,602.966204575771,2.40440137592179e-06,1.59073898587036e-43,602.966357721761,-1.60677480131048e-39,2.63818863497468e-46,-79069.8382821023,796.890667706655,796.890667723407,3.52354308732926e-08,3.09342368965237e-38,796.890866981359,-2.75646703642283e-34,3.88186616013323e-41,-119638.691185042,"MPA"
"450","Caranx","MT",2056,693.179735240727,693.179735239776,7.82897369795477e-08,4.70740214750529e-42,693.179908613043,-4.4709305272035e-38,6.79102508531928e-45,-97478.4246009724,602.966206980172,602.966206980172,1.31003450365177e-06,1.36910394211447e-44,602.966359031796,-1.38284129334123e-40,2.27061414717642e-47,-79069.8382821023,796.890667758642,796.890667742013,9.32384142136048e-09,3.45545018915191e-39,796.890866974054,-3.07870339835389e-35,4.33616487818621e-42,-119638.691185042,"MPA"
"451","Caranx","MT",2057,693.179735318066,693.179735318989,4.14366484478921e-08,4.62077707372108e-43,693.179908655403,-4.38833202534641e-39,6.66605742074465e-46,-97478.4246009724,602.966208290206,602.966208290206,7.13770443295343e-07,1.17840342820036e-45,602.966359745566,-1.19017228803521e-41,1.95434357248813e-48,-79069.8382821023,796.890667751337,796.890667767821,1.29488179158126e-08,3.86028653575051e-40,796.890867003487,-3.43900716706744e-36,4.84418468793441e-43,-119638.691185042,"MPA"
"452","Caranx","MT",2058,693.179735360425,693.17973535953,2.12514731123226e-08,4.53607968425052e-44,693.179908675758,-4.30757844283171e-40,6.54387068582151e-47,-97478.4246009724,602.966209003976,602.966209003976,3.88896698752372e-07,1.01431200952213e-46,602.966360134463,-1.02439490398046e-42,1.68220331553843e-49,-79069.8382821023,796.89066778077,796.890667764525,7.14239513001148e-10,4.31304126933163e-41,796.890866987956,-3.84191706920814e-37,5.41233617791327e-44,-119638.691185042,"MPA"
"453","Caranx","MT",2059,693.179735380781,693.17973538165,1.15515474093702e-08,4.45326007624267e-45,693.179908688179,-4.22862188543431e-41,6.42439288921416e-48,-97478.4246009724,602.966209392873,602.966209392873,2.11889892631853e-07,8.73110165051487e-48,602.966360346353,-8.81749006753217e-44,1.44802467065788e-50,-79069.8382821023,796.890667765239,796.890667778962,6.07191273962254e-09,4.81943737580729e-42,796.890867007751,-4.29251733485921e-38,6.04780099190184e-45,-119638.691185042,"MPA"
"454","Caranx","MT",2060,693.179735393202,693.179735392359,5.63288310327502e-09,4.37226977553083e-46,693.179908692969,-4.15141583265392e-42,6.30755410064497e-49,-97478.4246009724,602.966209604763,602.966209604763,1.1544779075128e-07,7.51599252462491e-49,602.966360461801,-7.590011880923e-45,1.24650279334118e-51,-79069.8382821023,796.890667785034,796.890667772981,2.24138444031394e-10,5.38588670037562e-43,796.890866995922,-4.79650371709282e-39,6.75862520623322e-46,-119638.691185042,"MPA"
"455","Caranx","MT",2061,693.179735397991,693.17973539881,3.35060881490394e-09,4.29306169303842e-47,693.179908697138,-4.07591509583742e-43,6.1932863881373e-50,-97478.4246009724,602.96620972021,602.966209720211,6.29016597779538e-08,6.47028429487386e-50,602.966360524703,-6.53370843934845e-46,1.0730755012466e-52,-79069.8382821023,796.890667773205,796.890667781472,2.21487333730959e-09,6.01957342195633e-44,796.890867006404,-5.36025754940406e-40,7.5538240821464e-47,-119638.691185042,"MPA"
