"","Name","Adjusted","year","catch","catch_ma","b","b_lo","b_hi","bbmsy","bbmsy_lo","bbmsy_hi","s","s_lo","s_hi","f","f_lo","f_hi","fmsy","fmsy_lo","fmsy_hi","ffmsy","ffmsy_lo","ffmsy_hi","er"
"325","Mugil","IUU_0",2008,387.132,325.912666666667,784.897021810409,644.404500650517,939.582928818746,0.458021272561231,0.376037825639028,0.548287172426451,0.229010636280616,0.188018912819514,0.274143586213225,0.493226486077191,0.412025365857494,0.600759305078093,0.265248104047978,0.238079137683203,0.295517521550612,1.85949108985139,1.5533583824711,2.26489575574658,1.70337295058001
"326","Mugil","IUU_0",2009,344.58,353.37,764.899588486029,629.25811812835,907.525932922891,0.446351907530307,0.367199258024769,0.529580532387426,0.223175953765154,0.183599629012384,0.264790266193713,0.450490502527305,0.379691629185959,0.547597226119085,0.258490171315754,0.232013409887773,0.287988391270867,1.74277613819605,1.46888226834031,2.11844505859442,1.55578290736422
"327","Mugil","IUU_0",2010,263.656,331.789333333333,711.786477221525,589.473855410796,834.488727436586,0.41535811581615,0.343983424442199,0.486960172172536,0.207679057908075,0.1719917122211,0.243480086086268,0.370414454948888,0.315949145065037,0.44727344152738,0.240541126190696,0.215902858594868,0.267991048222571,1.53992151286109,1.31349324778067,1.85944685888263,1.27923779617348
"328","Mugil","IUU_0",2011,177.872,262.036,648.668262559999,524.962599850438,759.749973705483,0.378525914651233,0.306338323817247,0.443346885152282,0.189262957325616,0.153169161908624,0.221673442576141,0.274211041708777,0.234119126233694,0.338827947077898,0.21921095636632,0.196757506145882,0.244226735397877,1.25090025724147,1.06800832455866,1.54567067583834,0.946996328019578
"329","Mugil","IUU_0",2012,145.639,195.722333333333,607.860415310078,483.824090698953,730.748976368633,0.354712775336751,0.2823322290185,0.426423552107737,0.177356387668376,0.14116611450925,0.213211776053869,0.239592834690029,0.199300997619915,0.301016428904157,0.205420352232857,0.18437945295674,0.228862383713503,1.16635392786415,0.970210572874464,1.46536808856669,0.827441277555223
"330","Mugil","IUU_0",2013,246.72,190.077,612.553009138853,462.022132570102,775.086156866878,0.357451106273606,0.269609845917249,0.452296209627501,0.178725553136803,0.134804922958625,0.22614810481375,0.402773305035016,0.318313000192538,0.534000392205379,0.207006167418242,0.185802835465792,0.230629167965945,1.94570678766899,1.53769814765668,2.57963518123819,1.39099008747269
"331","Mugil","IUU_0",2014,186.823,193.060666666667,628.479514057381,426.729717617374,860.417862195762,0.3667449089605,0.249015199283067,0.502090940883337,0.18337245448025,0.124507599641534,0.251045470441668,0.29726187699245,0.217130545759746,0.437801709810879,0.212388370581666,0.190633747613432,0.236625574029038,1.39961465958961,1.02232784763635,2.0613261856658,1.02660310182195
"332","Mugil","IUU_0",2015,227.074,220.205666666667,641.101977845001,363.610090602205,1008.0357717498,0.374110661111691,0.212182173948871,0.588232359321665,0.187055330555846,0.106091086974435,0.294116179660832,0.354193260740337,0.225263831268442,0.624498620552372,0.216654006066379,0.194462460438794,0.241377992640304,1.63483365561132,1.03973997692627,2.88246975853766,1.22321739941679
"333","Mugil","IUU_20",2005,545.5224,545.5224,1072.70047098789,891.691556192353,1245.40374120575,0.522890916309503,0.434657602465179,0.607075619920843,0.261445458154752,0.21732880123259,0.303537809960422,0.508550536476978,0.438028554075042,0.611783745412435,0.289558716961687,0.259899650895991,0.322602397807959,1.75629503339824,1.51274518229406,2.11281411877987,1.75629503339824
"334","Mugil","IUU_20",2006,314.6496,430.086,985.176146657188,808.595926565275,1162.97823417574,0.480226933784629,0.394152399855356,0.566897070489889,0.240113466892314,0.197076199927678,0.283448535244944,0.319384103104446,0.270555020509913,0.389130825004966,0.278107789594244,0.249621624882955,0.30984472066177,1.14841840126242,0.972842295804265,1.39920865061962,1.10300289508019
