"","Name","Adjusted","r","r.low","r.hi","k","k.low","k.hi","f","f_lo","f_hi","b","b_lo","b_hi","m.rate","msy","msy.low","msy.hi","bmsy","bmsy.low","bmsy.hi","fmsy","fmsy_lo","fmsy_hi","p.lo","p.hi","p","f_bar","c","c.lo","c.hi","profit.msy","profit.msy.lo","profit.msy.hi"
"59","Panulirus","IUU_40_legal",0.282239296,0.163449697,0.487361077,401.20607,182.9538473,879.8192164,0.077115103,0.058099335,0.098940807,157.0742901,122.4247146,208.4843139,0.06,28.3090297,17.72113411,45.22290489,200.603035,91.47692365,439.9096082,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,601809.105277814,650516.992457423,556748.256481607,198163.2079,124047.93877,316560.33423
"60","Panulirus","IUU_0",0.282239296,0.163449697,0.487361077,286.4641788,128.8663748,636.7970375,0.129565185,0.09593861,0.165520762,111.2953295,87.11898006,150.30445,0.06,20.21286205,12.3202921,33.16153455,143.2320894,64.43318741,318.3985188,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,429696.268445908,452259.957705886,408258.306003904,141490.03435,86242.0447,232130.74185
"61","Panulirus","IUU_60_legal",0.282239296,0.163449697,0.487361077,457.4279841,208.6359895,1002.896773,0.051443306,0.038586354,0.066479368,179.3974903,138.822017,239.1726352,0.06,32.27603807,20.21286791,51.5385861,228.713992,104.3179947,501.4483867,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,686141.976558785,741984.906842531,634501.875155906,225932.26649,141490.07537,360770.1027
"62","Panulirus","IUU_60",0.282239296,0.163449697,0.487361077,457.4279841,208.6359895,1002.896773,0.128608265,0.096465885,0.166198421,179.3974903,138.822017,239.1726352,0.06,32.27603807,20.21286791,51.5385861,228.713992,104.3179947,501.4483867,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,686141.976558785,741984.906842531,634501.875155906,225932.26649,141490.07537,360770.1027
"63","Panulirus","IUU_20",0.282239296,0.163449697,0.487361077,345.4743914,156.5844748,762.2247052,0.127901236,0.094867316,0.16457895,135.2918908,105.1410283,182.4021239,0.06,24.37661227,15.07867227,39.40792764,172.7371957,78.2922374,381.1123526,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,518211.587446703,553516.071513525,485158.904729601,170636.28589,105550.70589,275855.49348
"64","Scomberomorus","IUU_20_legal",0.835270211,0.524400276,1.330427075,20948.673,11972.34303,36655.0557,0.247600432,0.21492844,0.341936849,9041.400711,6546.982958,10415.81432,1,4374.450631,3253.944205,5880.807144,10474.3365,5986.171513,18327.52785,0.417635106,0.262200138,0.665213538,1000,1250,1125,1.7,3535088.56595619,3723046.32997562,3315180.0933432,3444879.8719125,2277760.9435,5145706.251
"65","Scomberomorus","IUU_40_legal",0.810584246,0.522568084,1.257342039,25160.41363,14671.64822,43147.60034,0.179250108,0.156761546,0.252324723,10927.87559,7763.103262,12495.55728,1,5098.658727,3872.428552,6713.182818,12580.20681,7335.824112,21573.80017,0.405292123,0.261284042,0.62867102,1000,1250,1125,1.7,4245819.79937098,4446228.54387717,4004389.38119018,4015193.7475125,2710699.9864,5874034.96575
"66","Scomberomorus","IUU_0",0.860707976,0.566657621,1.30734714,16955.0954,9685.217007,29681.86049,0.320468201,0.276403589,0.445942797,7276.640844,5229.21777,8436.692203,1,3648.346463,2762.172067,4818.827934,8477.5477,4842.608503,14840.93024,0.430353988,0.283328811,0.65367357,1000,1250,1125,1.7,2861172.35019674,2924699.45846771,2764469.23691591,2873072.8396125,1933520.4469,4216474.44225
"67","Scomberomorus","IUU_60",0.847893704,0.550735842,1.305387589,27619.46927,15785.13926,48326.15475,0.316132464,0.27155448,0.436185288,11802.30322,8553.913443,13739.75194,1,5854.593526,4395.892906,7797.338581,13809.73463,7892.56963,24163.07738,0.423946852,0.275367921,0.652693795,1000,1250,1125,1.7,4660785.43973951,4789112.20671924,4479898.52251468,4610492.401725,3077125.0342,6822671.258375
"68","Scomberomorus","IUU_60_legal",0.847893704,0.550735842,1.305387589,27619.46927,15785.13926,48326.15475,0.126452986,0.108621792,0.174474115,11802.30322,8553.913443,13739.75194,1,5854.593526,4395.892906,7797.338581,13809.73463,7892.56963,24163.07738,0.423946852,0.275367921,0.652693795,1000,1250,1125,1.7,4660785.43973951,4789112.20671924,4479898.52251468,4610492.401725,3077125.0342,6822671.258375
"69","Scomberomorus","IUU_20",0.835270211,0.524400276,1.330427075,20948.673,11972.34303,36655.0557,0.30950054,0.26866055,0.427421061,9041.400711,6546.982958,10415.81432,1,4374.450631,3253.944205,5880.807144,10474.3365,5986.171513,18327.52785,0.417635106,0.262200138,0.665213538,1000,1250,1125,1.7,3535088.56595619,3723046.32997562,3315180.0933432,3444879.8719125,2277760.9435,5145706.251
"70","Scomberomorus","IUU_40",0.810584246,0.522568084,1.257342039,25160.41363,14671.64822,43147.60034,0.29875018,0.261269244,0.420541205,10927.87559,7763.103262,12495.55728,1,5098.658727,3872.428552,6713.182818,12580.20681,7335.824112,21573.80017,0.405292123,0.261284042,0.62867102,1000,1250,1125,1.7,4245819.79937098,4446228.54387717,4004389.38119018,4015193.7475125,2710699.9864,5874034.96575
"71","Squatina","IUU_40",0.095607883,0.07380159,0.123857323,8939.836719,4178.759118,19125.45766,0.009227248,0.005599962,0.02122953,2135.841585,928.3267127,3519.29887,0.81,213.6797167,79.94088256,571.1598352,4469.91836,2089.379559,9562.728829,0.045683898,0.035264292,0.059182204,1250,1250,1250,1.7,1754007.36956597,850090.254470443,3619076.74475929,186969.7521125,69948.27224,499764.8558
"72","Squatina","IUU_20",0.095607883,0.07380159,0.123857323,7643.770914,3601.853435,16221.43567,0.009202543,0.005617081,0.021307861,1835.636061,792.7834526,3007.34825,0.81,182.7011896,69.43976411,480.7004329,3821.885457,1800.926717,8110.717834,0.045920078,0.035446604,0.059488169,1250,1250,1250,1.7,1492004.13161319,734623.591621076,3030227.10847765,159863.5409,60759.79359625,420612.8787875
"73","Squatina","IUU_40_legal",0.095607883,0.07380159,0.123857323,8939.836719,4178.759118,19125.45766,0.005536349,0.003359977,0.012737718,2135.841585,928.3267127,3519.29887,0.81,213.6797167,79.94088256,571.1598352,4469.91836,2089.379559,9562.728829,0.045683898,0.035264292,0.059182204,1250,1250,1250,1.7,1754007.36956597,850090.254470443,3619076.74475929,186969.7521125,69948.27224,499764.8558
"74","Squatina","IUU_20_legal",0.095607883,0.07380159,0.123857323,7643.770914,3601.853435,16221.43567,0.007362034,0.004493665,0.017046289,1835.636061,792.7834526,3007.34825,0.81,182.7011896,69.43976411,480.7004329,3821.885457,1800.926717,8110.717834,0.045920078,0.035446604,0.059488169,1250,1250,1250,1.7,1492004.13161319,734623.591621076,3030227.10847765,159863.5409,60759.79359625,420612.8787875
"75","Squatina","IUU_60",0.095607883,0.07380159,0.123857323,10291.39689,4795.416977,22086.26495,0.00915925,0.005570533,0.02110087,2459.083544,1067.413803,4043.304122,0.81,245.9846684,91.46120204,661.575135,5145.698444,2397.708488,11043.13247,0.045690158,0.035269124,0.059190313,1250,1250,1250,1.7,2018908.55028341,972463.925245209,4191406.71928868,215236.58485,80028.551785,578878.243125
"76","Squatina","IUU_0",0.095607883,0.07380159,0.123857323,6509.757468,3039.835151,13940.5396,0.008922162,0.005493817,0.02076756,1577.767875,677.8408284,2562.353377,0.81,155.5960332,58.09736146,416.7164386,3254.878734,1519.917576,6970.269798,0.046344905,0.035774537,0.060038521,1250,1250,1250,1.7,1259005.97811129,608994.899011551,2602806.69597107,136146.52905,50835.1912775,364626.883775
"77","Squatina","IUU_60_legal",0.095607883,0.07380159,0.123857323,10291.39689,4795.416977,22086.26495,0.0036637,0.002228213,0.008440348,2459.083544,1067.413803,4043.304122,0.81,245.9846684,91.46120204,661.575135,5145.698444,2397.708488,11043.13247,0.045690158,0.035269124,0.059190313,1250,1250,1250,1.7,2018908.55028341,972463.925245209,4191406.71928868,215236.58485,80028.551785,578878.243125
